ip,is_http,is_https,is_ssh,is_smtp,is_imap,is_ftp,is_pop,is_other,bitcoin_port,bitcoin_service_num,bitcoin_protocol_version,bitcoin_user_agent,longitude,latitude,organization
165.227.118.77,1,1,1,0,0,0,0,0,8333,1097,70016,/Satoshi:0.21.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
174.138.40.233,1,1,1,1,0,0,0,0,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
104.131.175.245,0,1,1,0,0,0,0,1,8333,1032,70016,/Satoshi:0.21.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
167.71.91.58,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1(Omni:0.11.0)/,-74.005941,40.712784,DIGITALOCEAN-ASN
167.71.81.215,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1(Omni:0.11.0)/,-74.005941,40.712784,DIGITALOCEAN-ASN
159.89.230.128,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
159.65.164.24,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
142.93.200.9,1,0,1,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
192.241.142.27,1,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
174.138.35.229,0,0,1,0,0,0,0,0,8333,1037,70016,/Satoshi:0.21.1/,-74.005941,40.712784,DIGITALOCEAN-ASN
208.68.38.182,1,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
168.235.90.188,1,0,1,0,0,0,0,1,8333,1032,70016,/Satoshi:0.21.1/,-74.005941,40.712784,RAMNODE
96.224.38.28,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-74.005941,40.712784,UUNET
165.227.196.254,1,1,1,0,0,0,0,1,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
64.225.19.231,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
167.71.167.243,1,0,0,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1(Omni:0.11.0)/,-74.005941,40.712784,DIGITALOCEAN-ASN
67.205.146.211,1,0,1,1,0,1,0,1,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
142.93.6.38,0,0,0,0,0,0,0,0,8333,1037,70016,/Satoshi:0.21.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
69.55.55.188,1,1,1,1,0,1,0,1,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
104.248.57.27,1,1,1,0,0,0,0,1,8333,1032,70015,/Satoshi:0.20.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
204.48.21.81,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:23.0.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
159.89.182.64,1,1,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.17.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
134.209.74.26,0,1,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.18.1/,-74.005941,40.712784,DIGITALOCEAN-ASN
173.77.204.199,1,0,0,0,0,0,0,0,8333,1097,70016,/Satoshi:22.0.0/,-74.005941,40.712784,UUNET
209.150.60.107,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-74.005941,40.712784,RCN-AS
64.227.26.97,1,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
138.197.97.88,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.17.1/,-74.005941,40.712784,DIGITALOCEAN-ASN
167.71.162.228,0,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
157.230.221.126,1,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
68.183.54.191,0,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1(Omni:0.11.0)/,-74.005941,40.712784,DIGITALOCEAN-ASN
167.71.102.102,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1(Omni:0.11.0)/,-74.005941,40.712784,DIGITALOCEAN-ASN
157.245.140.86,0,0,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.19.0.1/,-74.005941,40.712784,DIGITALOCEAN-ASN
209.97.150.240,1,0,1,0,0,0,0,1,8333,1036,70015,/Satoshi:0.18.1/,-74.005941,40.712784,DIGITALOCEAN-ASN
24.102.91.203,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,-74.005941,40.712784,TWC-12271-NYC
165.227.101.132,1,0,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
167.172.151.136,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
165.227.84.200,1,0,0,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
159.203.125.129,1,0,1,0,0,1,0,0,8333,1037,70015,/Satoshi:0.17.0.1/,-74.005941,40.712784,DIGITALOCEAN-ASN
94.154.159.99,1,1,1,1,0,0,0,1,8333,1101,70016,/Satoshi:22.0.0/Knots:20211108/,-74.005941,40.712784,Clouvider Limited
184.74.240.157,0,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:23.0.0/,-74.005941,40.712784,TWC-12271-NYC
167.99.52.178,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1(Omni:0.11.0)/,-74.005941,40.712784,DIGITALOCEAN-ASN
157.245.91.88,1,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
68.183.147.68,1,1,1,0,0,0,0,0,8333,9,70015,/bcoin:2.0.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
72.229.52.101,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.17.2/,-74.005941,40.712784,TWC-12271-NYC
198.211.102.227,1,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.18.0/,-74.005941,40.712784,DIGITALOCEAN-ASN
66.23.238.220,1,1,1,0,0,0,0,0,8333,1101,70016,/Satoshi:22.0.0/,-74.054962,40.78828,IS-AS-1
104.218.51.82,1,1,1,1,0,1,0,1,8333,1033,70015,/Satoshi:0.20.1/,-74.054962,40.78828,IS-AS-1
209.159.147.200,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,-74.054962,40.78828,IS-AS-1
66.206.13.51,1,1,1,1,0,1,0,1,8333,1036,70015,/Satoshi:0.18.0/,-74.150311,40.580243,HVC-AS
45.33.71.148,1,0,1,0,0,0,0,1,8333,1032,70016,/Satoshi:22.0.0/,-74.172367,40.735657,Linode
173.54.122.6,1,1,1,0,0,0,0,0,8333,1101,70016,/Satoshi:22.0.0/,-74.364612,40.714638,UUNET
8.9.6.126,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-74.464286,40.554887,AS-CHOOPA
45.76.5.124,1,0,1,0,0,0,0,1,8333,1036,70015,/Satoshi:0.16.2/,-74.464286,40.554887,AS-CHOOPA
207.246.83.125,1,1,1,0,0,0,0,1,8333,1032,70016,/Satoshi:0.21.0/,-74.464286,40.554887,AS-CHOOPA
45.63.10.52,1,0,1,0,0,0,0,0,20008,1033,70015,/Satoshi:0.20.1/,-74.464286,40.554887,AS-CHOOPA
140.82.43.118,1,0,1,0,0,0,0,0,8333,1032,70015,/Satoshi:0.19.1/,-74.464286,40.554887,AS-CHOOPA
107.191.33.82,1,1,1,1,0,0,0,1,8333,13,70015,/Satoshi:0.15.1/,-74.464286,40.554887,AS-CHOOPA
149.28.46.48,1,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.18.0/,-74.464286,40.554887,AS-CHOOPA
104.156.250.138,1,1,1,0,0,0,0,0,8333,1032,70016,/Satoshi:22.0.0/,-74.464286,40.554887,AS-CHOOPA
107.191.33.83,1,0,1,1,0,0,0,1,8333,13,70015,/Satoshi:0.15.1/,-74.464286,40.554887,AS-CHOOPA
45.76.165.182,1,0,1,1,0,1,0,1,8333,1032,70016,/Satoshi:0.21.1/,-74.464286,40.554887,AS-CHOOPA
47.18.26.255,1,0,0,0,0,0,0,0,8333,1101,70016,/Satoshi:22.0.0/,-74.50048,40.634249,CABLE-NET-1
98.221.227.18,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-74.859332,40.512326,COMCAST-7922
98.115.159.208,1,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,-75.129894,40.310106,UUNET
108.4.212.83,0,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,-75.165222,39.952584,UUNET
158.130.13.32,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,-75.165222,39.952584,UPENN
73.128.186.71,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,-75.427975,38.912613,COMCAST-7922
174.114.102.41,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0()/,-75.697193,45.42153,ROGERS-COMMUNICATIONS
198.84.237.70,1,0,0,0,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,-75.697193,45.42153,TEKSAVVY
174.114.252.111,1,0,0,0,0,0,0,1,8333,1101,70016,/Satoshi:22.0.0/,-75.697193,45.42153,ROGERS-COMMUNICATIONS
69.137.140.197,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-75.711603,39.846777,COMCAST-7922
74.79.123.203,0,0,0,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-76.171755,43.185681,TWC-11351-NORTHEAST
108.26.60.38,0,0,0,1,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-76.217705,43.106456,UUNET
67.241.69.126,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,-76.505069,42.442541,TWC-11351-NORTHEAST
73.173.182.222,0,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-76.610611,39.300968,COMCAST-7922
71.127.156.63,1,1,0,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-76.687467,39.001777,UUNET
96.70.131.173,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.99.0/,-77.094709,38.984652,COMCAST-7922
173.66.203.249,0,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-77.094709,38.984652,UUNET
72.230.237.11,1,1,1,1,0,0,0,1,8333,1033,70016,/Satoshi:22.99.0/,-77.281698,42.887535,TWC-11351-NORTHEAST
108.56.134.33,1,0,0,0,0,0,0,0,8333,13,70015,/Satoshi:0.15.1/,-77.346024,38.949669,UUNET
47.253.11.63,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-77.429129,39.006699,Alibaba US Technology Co.
47.252.14.48,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-77.429129,39.006699,Alibaba US Technology Co.
47.89.190.70,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,-77.429129,39.006699,Alibaba US Technology Co.
47.89.188.86,1,0,1,0,0,1,0,1,8333,1033,70016,/Satoshi:0.21.1/,-77.429129,39.006699,Alibaba US Technology Co.
40.71.41.208,0,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-77.429129,39.006699,MICROSOFT-CORP-MSN-AS-BLOCK
13.82.198.161,0,1,1,0,0,0,0,0,8335,1033,70016,/Satoshi:0.21.0/,-77.429129,39.006699,MICROSOFT-CORP-MSN-AS-BLOCK
72.225.30.5,1,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-77.441938,43.098674,TWC-11351-NORTHEAST
34.86.174.130,1,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.99/,-77.487442,39.043757,GOOGLE
34.205.224.226,0,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0(bitcore)/,-77.487442,39.043757,AMAZON-AES
54.159.193.149,1,1,1,0,0,0,0,0,8333,1037,70016,/Satoshi:22.0.0/Knots:20211108/,-77.487442,39.043757,AMAZON-AES
34.234.208.165,1,0,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,AMAZON-AES
52.54.44.109,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:21.99.0(bitcored)/,-77.487442,39.043757,AMAZON-AES
46.229.165.142,1,1,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,DataWeb Global Group B.V.
3.219.58.63,0,0,0,0,0,0,0,1,8333,1036,70015,/Satoshi:0.17.1/,-77.487442,39.043757,AMAZON-AES
3.83.239.210,0,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,AMAZON-AES
213.174.156.71,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,DataWeb Global Group B.V.
34.201.101.33,1,1,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,-77.487442,39.043757,AMAZON-AES
54.163.12.170,0,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,-77.487442,39.043757,AMAZON-AES
54.173.97.189,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,-77.487442,39.043757,AMAZON-AES
54.146.65.218,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-77.487442,39.043757,AMAZON-AES
3.227.11.183,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.17.0.1/,-77.487442,39.043757,AMAZON-AES
34.231.176.154,0,1,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,-77.487442,39.043757,AMAZON-AES
54.165.73.154,1,0,0,0,0,0,0,0,8333,1032,70016,/Satoshi:22.0.0/,-77.487442,39.043757,AMAZON-AES
52.205.206.62,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,-77.487442,39.043757,AMAZON-AES
54.243.100.79,0,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-77.487442,39.043757,AMAZON-AES
54.226.125.96,1,1,1,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.1/,-77.487442,39.043757,AMAZON-AES
3.236.197.159,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:21.99.0/,-77.487442,39.043757,AMAZON-AES
3.94.249.60,1,0,0,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,AMAZON-AES
34.236.113.58,1,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,AMAZON-AES
54.197.30.223,0,0,0,0,0,0,0,1,8333,13,70015,/Satoshi:0.15.1/,-77.487442,39.043757,AMAZON-AES
3.87.177.152,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,-77.487442,39.043757,AMAZON-AES
34.231.234.150,0,0,0,0,0,0,0,0,8333,12,70015,/Satoshi:0.14.2/,-77.487442,39.043757,AMAZON-AES
35.173.47.113,1,1,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,AMAZON-AES
52.23.252.19,1,1,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,AMAZON-AES
18.215.95.51,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.1/,-77.487442,39.043757,AMAZON-AES
107.173.166.43,1,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-77.487442,39.043757,AS-COLOCROSSING
34.237.15.134,0,1,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.16.0/,-77.487442,39.043757,AMAZON-AES
34.232.63.88,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.17.0.1/,-77.487442,39.043757,AMAZON-AES
52.54.198.224,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,-77.487442,39.043757,AMAZON-AES
46.229.165.141,1,1,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,DataWeb Global Group B.V.
54.144.91.180,0,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,AMAZON-AES
34.226.136.24,1,0,0,0,0,0,0,0,8333,5,70012,/Satoshi:0.12.1(bitcore)/,-77.487442,39.043757,AMAZON-AES
213.174.156.72,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,DataWeb Global Group B.V.
64.98.70.208,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,-77.487442,39.043757,AS-TING-BACKBONE
54.167.232.37,0,0,1,0,0,0,0,0,8333,12,70015,/Satoshi:0.14.99/,-77.487442,39.043757,AMAZON-AES
213.174.156.73,1,1,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.19.0.1/,-77.487442,39.043757,DataWeb Global Group B.V.
52.205.232.109,0,0,1,0,0,0,0,0,8333,1032,70016,/Satoshi:22.0.0/,-77.487442,39.043757,AMAZON-AES
3.83.190.102,1,0,0,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,-77.487442,39.043757,AMAZON-AES
3.211.51.136,1,0,1,0,0,0,0,0,8333,1037,70015,/Satoshi:0.17.1/,-77.487442,39.043757,AMAZON-AES
35.175.179.123,1,0,0,0,0,0,0,0,18333,1037,70015,/Satoshi:0.17.1/,-77.487442,39.043757,AMAZON-AES
18.215.28.188,0,0,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.16.0/,-77.487442,39.043757,AMAZON-AES
54.227.36.209,1,1,1,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.1/,-77.487442,39.043757,AMAZON-AES
54.172.187.239,0,0,1,0,0,0,0,0,8333,13,70015,/Satoshi:0.15.1/,-77.487442,39.043757,AMAZON-AES
107.23.66.252,1,1,1,0,0,0,0,0,20008,1033,70016,/Satoshi:0.21.0/,-77.487442,39.043757,AMAZON-AES
3.234.251.85,0,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,-77.487442,39.043757,AMAZON-AES
141.156.235.15,0,0,0,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.1/,-77.545909,38.940845,UUNET
96.247.202.109,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,-77.563602,39.115662,UUNET
71.171.85.29,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-77.563602,39.115662,UUNET
71.191.207.62,0,1,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-77.61388,38.795671,UUNET
73.200.139.162,1,1,1,1,0,0,0,0,8335,1033,70016,/Satoshi:22.0.0/,-77.61388,38.795671,COMCAST-7922
71.56.178.136,1,1,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0/,-77.649001,37.506107,COMCAST-7922
51.81.56.15,1,1,1,0,0,0,0,0,8333,1033,70016,/CKCoind:0.21.1/,-77.673791,38.746455,OVH SAS
51.81.56.49,1,1,1,0,0,0,0,0,8333,1033,70016,/CKCoind:0.21.1/,-77.673791,38.746455,OVH SAS
51.81.93.86,1,1,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,-77.673791,38.746455,OVH SAS
51.81.96.135,1,0,1,1,0,1,0,1,8333,1033,70015,/Satoshi:0.20.99/,-77.673791,38.746455,OVH SAS
147.135.65.180,1,0,1,0,0,0,0,1,8333,1032,70016,/Satoshi:0.21.0/,-77.673791,38.746455,OVH SAS
51.81.73.181,1,0,0,0,0,0,0,1,8333,1032,70016,/Satoshi:22.0.0/,-77.673791,38.746455,OVH SAS
186.33.167.11,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,-78.106667,-1.78156,Telconet S.A
45.183.140.233,1,1,1,0,0,0,0,1,8333,1037,70015,/Satoshi:0.18.0/,-78.106667,-1.78156,COMPANIA ELECTROMECANICOS PARA EL DESARROLLO CSED SA
199.15.250.210,1,1,1,1,0,0,0,1,8333,1033,70015,/Satoshi:0.20.1/,-78.227946,39.62678,ELIA-60
174.109.212.183,0,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-78.638179,35.779589,TWC-11426-CAROLINAS
45.26.2.16,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,-78.638179,35.779589,ATT-INTERNET4
136.56.170.96,1,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-78.825562,35.823483,GOOGLE-FIBER
23.95.117.72,1,0,1,0,0,0,0,1,8333,1036,70015,/Satoshi:0.17.1/,-78.878368,42.886446,AS-COLOCROSSING
192.3.11.20,1,0,1,0,0,0,0,1,8333,1037,70016,/Satoshi:21.2.0/Knots:20210629/,-78.878368,42.886446,AS-COLOCROSSING
192.3.11.24,1,1,1,0,0,0,0,1,8333,1037,70016,/Satoshi:21.2.0/Knots:20210629/,-78.878368,42.886446,AS-COLOCROSSING
99.132.141.86,0,1,0,0,0,0,0,0,8333,1101,70016,/Satoshi:22.0.0/Knots:20211108/,-78.898619,35.994033,ATT-INTERNET4
99.29.112.187,1,1,1,1,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,-78.898619,35.994033,ATT-INTERNET4
74.213.175.108,1,0,0,1,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,-79.385368,43.64856,CDSI
38.111.114.155,1,1,1,0,0,0,0,1,8333,5,70012,/Satoshi:0.12.1(bitcore)/,-79.385368,43.64856,AS-GLOBALTELEHOST
159.89.124.195,1,1,1,0,0,0,0,1,8333,1032,70015,/Satoshi:0.19.1/,-79.385368,43.64856,DIGITALOCEAN-ASN
149.248.58.177,1,0,1,0,0,0,0,0,8333,1036,70015,/Satoshi:0.17.0/,-79.385368,43.64856,AS-CHOOPA
172.105.21.216,0,0,1,0,0,0,0,0,8333,1037,70016,/Satoshi:0.21.1(@devinbileck)/,-79.385368,43.64856,Linode
138.197.158.13,1,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0(xidb-mainnet)/,-79.385368,43.64856,DIGITALOCEAN-ASN
167.99.179.226,0,0,1,1,0,0,0,1,8333,1033,70016,/Satoshi:22.0.0/,-79.385368,43.64856,DIGITALOCEAN-ASN
138.197.145.133,1,0,1,1,0,0,0,1,8333,1037,70015,/Satoshi:0.18.1/,-79.385368,43.64856,DIGITALOCEAN-ASN
159.89.121.240,1,0,1,1,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,-79.385368,43.64856,DIGITALOCEAN-ASN
172.81.183.236,1,0,1,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,-79.385368,43.64856,COGENT-174
138.197.168.65,1,1,1,1,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-79.385368,43.64856,DIGITALOCEAN-ASN
73.79.54.173,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:23.0.0(BTC)/,-79.566433,40.581455,COMCAST-7922
208.92.194.252,1,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,-79.935433,43.26081,GCIS
128.2.12.38,0,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,-79.995886,40.440624,CMU-ROUTER
72.77.57.164,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-79.995886,40.440624,UUNET
38.87.54.163,1,1,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-79.995886,40.440624,COGENT-174
38.87.54.162,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,-79.995886,40.440624,COGENT-174
74.118.137.119,0,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.1/,-79.995886,40.440624,TERASWITCH
35.185.11.70,1,1,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.19.1/,-80.013137,33.196003,GOOGLE
35.237.254.241,0,0,1,0,0,0,0,0,8333,1,70002,/Satoshi:0.10.3/,-80.013137,33.196003,GOOGLE
35.211.2.103,1,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.19.1/,-80.013137,33.196003,GOOGLE
35.237.92.187,1,0,1,0,0,0,0,0,8333,1033,70015,/Satoshi:0.19.0.1/,-80.013137,33.196003,GOOGLE
192.227.80.83,0,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-80.053374,26.715342,CLOUD-SOUTH
64.71.74.75,0,0,0,0,0,0,0,0,8333,21,80002,/BitcoinUnlimited:1.0.2(EB16; AD12)/,-80.053374,26.715342,CLOUD-SOUTH
107.181.58.56,1,0,0,0,0,0,0,0,8333,1033,70015,/Satoshi:0.20.0/,-80.128932,26.368306,HOTWIRE-COMMUNICATIONS
146.168.100.58,1,1,0,0,0,0,0,0,8333,1101,70016,/Satoshi:22.0.0/,-80.130046,25.790654,ATLANTICBB-JOHNSTOWN
104.12.66.70,1,1,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,-80.19179,25.76168,ATT-INTERNET4
162.255.137.142,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,-80.19179,25.76168,Netrouting
170.39.103.39,1,0,1,0,0,0,0,1,8333,1033,70015,/Satoshi:0.19.1/,-80.19179,25.76168,Netrouting
76.109.29.218,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.0/,-80.266159,27.167827,COMCAST-7922
24.88.201.149,1,0,0,0,0,0,0,0,8333,1033,70016,/Satoshi:22.0.0/,-80.308385,35.947359,TWC-11426-CAROLINAS
162.193.174.17,0,0,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,-80.308662,25.908706,ATT-INTERNET4
198.84.175.4,0,0,0,0,0,0,0,1,8333,1037,70015,/Satoshi:0.17.1/,-80.3806,43.534596,TEKSAVVY
71.70.23.99,1,0,0,0,0,0,0,0,8333,1032,70016,/Satoshi:0.21.0/,-80.635068,35.086258,TWC-11426-CAROLINAS
99.24.222.150,1,1,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.0/,-80.84285,35.410694,ATT-INTERNET4
71.46.208.225,0,1,1,0,0,0,0,0,8333,1033,70016,/Satoshi:0.21.1/,-81.022833,29.210814,BHN-33363
184.171.208.109,1,1,0,0,0,0,0,0,8333,1037,70015,/Satoshi:0.18.0/,-81.24862,42.948881,START
72.238.229.21,1,0,0,0,0,0,0,1,8333,1033,70016,/Satoshi:0.21.1/,-81.303118,29.028318,BHN-33363
71.73.14.254,1,1,0,0,0,0,0,0,8333,1101,70016,/Satoshi:22.0.0/,-81.339552,41.666157,TWC-10796-MIDWEST
72.29.91.40,0,0,0,0,0,0,0,0,8333,1032,70015,/Satoshi:0.19.1/,-81.379236,28.538335,DIMENOC
159.250.153.179,0,0,0,0,0,0,0,0,8444,1032,70016,/Satoshi:23.0.0/,-81.515754,27.664827,ATLANTICBB-JOHNSTOWN
